id_parte,marca,modelo,motor,años
MD725,TOYOTA,Prius PHV Hatchback (_W52_),1.8,2016 - 2025
MD727,HYUNDAI,Santa Fe II (CM),,2005 - 2012
MD727,HYUNDAI,Santa Fe III (DM),,2012 - 2025
MD727,HYUNDAI,Grand Santa Fe (DM),,2013 - 2025
MD727,HYUNDAI,Santa Fe IV (TM),2.2,2018 - 2025
MD727,HYUNDAI,Sorento II (XM),2.0,2009 - 2025
MD727,HYUNDAI,Sorento II (XM),2.2,2009 - 2025
MD727,HYUNDAI,Sorento II (XM),2.4,2009 - 2025
MD735,TOYOTA,4Runner SUV (N210),4.0,2005 - 2009
MD735,TOYOTA,4Runner SUV (N210),4.7,2002 - 2009
MD735,TOYOTA,Fortuner I (AN50;AN60),4.0,2005 - 2015
MD735,TOYOTA,FJ Cruiser (GSJ1_),4.0,2005 - 2018
MD735,TOYOTA,Land Cruiser Prado 120 (J120),3.0,2002 - 2010
MD735,TOYOTA,Tacoma II Pick-up (_N2_),4.0,2004 - 2015
MD735,TOYOTA,Hilux VII Pick-up,2.5,2007 - 2015
MD735,TOYOTA,Hilux VII Pick-up,3.0,2005 - 2015
MD735,TOYOTA,Hilux VIII Pick-up,2.4,2015 - 2025
MD735,TOYOTA,Hilux VIII Pick-up,2.7,2015 - 2025
MD735,TOYOTA,Hilux VIII Pick-up,2.8,2020 - 2025
MD748,CHEVROLET,Trailblazer (31UX),2.5,2012 - 2025
MD748,CHEVROLET,Trailblazer (31UX),2.8,2012 - 2025
MD748,CHEVROLET,Trailblazer (31UX),3.6,2013 - 2025
MD748,CHEVROLET,Colorado Crew Cab Pick-up,2.5,2012 - 2025
MD748,ISUZU,D-Max II Pick-up (TFR; TFS),,2012 - 2025
MD748,ISUZU,D-Max II Camion de plataforma / Chasis (TFR; TFS),,2012 - 2025
MD748,ISUZU,MU-X SUV (UCS/UCR),,2013 - 2025
MD753,FORD,F-150 Lariat XLT 4WD,5.0,2011 - 2025
MD753,FORD,F-150 Platinum 4WD,3.5,2013 - 2025
MD753,FORD,F-150 Raptor 4WD,3.5,2017 - 2025
MD753,FORD,F-150 Raptor,5.4,2010 - 2012
MD753,FORD,F-150 XLT 4WD,3.3,2018 - 2025
MD753,FORD,Expedition XLT,3.5,2015 - 2025
MD753,FORD,Expedition,5.4,2007 - 2014
MD753,LINCOLN,Navigator,,2018 - 2021
MD754,FORD,F-150 Lariat XLT 4WD,5.0,2012 - 2025
MD754,FORD,F-150 Platinum 4WD,3.5,2013 - 2025
MD754,FORD,F-150 Raptor 4WD,3.5,2017 - 2025
MD754,FORD,F-150 Raptor,6.2,2012 - 2015
MD754,FORD,F-150 XLT,3.3,2018 - 2025
MD754,FORD,F-150 XLT 4WD,5.0,2012 - 2025
MD754,FORD,F-150 2WD & 4WD,3.7,2013 - 2018
MD756,LEXUS,HS 250h (ANF10),,2009 - 2012
MD756,TOYOTA,Rav4 III SUV (XA30),,2005 - 2013
MD756,TOYOTA,Prius Plus (XW40),1.8,2011 - 2025
MD756,TOYOTA,Rav4 IV SUV (XA40),2.5,2012 - 2025
MD762,TOYOTA,ES 350,3.5,2010 - 2015
MD762,TOYOTA,ES V (XV40),,2006 - 2012
MD762,TOYOTA,ES VI (XV60),,2012 - 2018
MD762,TOYOTA,Rav4 III SUV (XA30),,2005 - 2013
MD762,TOYOTA,Camry VI Berlina (_V4_),,2006 - 2014
MD762,TOYOTA,Auris Hatchback (E15),,2006 - 2012
MD762,TOYOTA,Avalon Berlina (_X3_),3.5,2005 - 2012
MD762,TOYOTA,Aurion I (XV40),,2006 - 2011
MD762,TOYOTA,Verso (AR20),1.8,2009 - 2018
MD762,TOYOTA,Prius Plus (XW40),1.8,2011 - 2025
MD762,TOYOTA,Camry VII Berlina (_V5_),,2011 - 2025
MD762,TOYOTA,Auris Hatchback (E18),1.8,2012 - 2018
MD762,TOYOTA,Matrix II Hatchback (E140),,2008 - 2014
MD762,TOYOTA,Rav4 IV SUV (XA40),,2012 - 2025
MD762,TOYOTA,Aurion (_V5_),3.5,2011 - 2025
MD762,TOYOTA,Auris Familiar (E18),1.8,2013 - 2018
MD762,TOYOTA,Prius Plus (ZVW4),1.8,2014 - 2025
MD777,SUZUKI,Grand Vitara II SUV (JT; TE; TD),1.9,2005 - 2015
MD777,SUZUKI,Grand Vitara II SUV (JT; TE; TD),2.0,2005 - 2015
MD777,SUZUKI,Grand Vitara II SUV (JT; TE; TD),2.4,2008 - 2025
MD777,SUZUKI,Grand Vitara II SUV (JT; TE; TD),3.2,2008 - 2015
MD777,SUZUKI,XL7 II,3.6,2006 - 2009
MD778,KIA,Bongo / Frontier III Camion de plataforma,2.5,2012 - 2025
MD778,KIA,K2500 Camion de plataforma,2.5,2010 - 2025
MD789,LEXUS,GX II (URJ150; GRJ158),,2010 - 2025
MD789,TOYOTA,Land Cruiser Prado TRJ150_; TRJ155_),2.7,2009 - 2025
MD789,TOYOTA,Land Cruiser Prado (GDJ150_; GDJ155_; GDJ150),2.8,2015 - 2025
MD789,TOYOTA,Land Cruiser Prado (KDJ150_; KDJ150; KDJ155),3.0,2009 - 2025
MD789,TOYOTA,Land Cruiser Prado (GRJ152_),3.5,2015 - 2025
MD789,TOYOTA,Land Cruiser Prado (GRJ150_; GRJ125_; GRJ150; GRJ151),4.0,2009 - 2025
MD789,TOYOTA,4Runner SUV 4WD (TRN285_),2.7,2009 - 2010
MD789,TOYOTA,4Runner SUV (GRN280_; GRN285_),4.0,2009 - 2025
MD798,LEXUS,GX II (URJ150; GRJ158),,2010 - 2025
MD798,TOYOTA,Land Cruiser Prado TRJ150_; TRJ155_),2.7,2009 - 2025
MD798,TOYOTA,Land Cruiser Prado (GDJ150_; GDJ155_; GDJ150),2.8,2015 - 2025
MD798,TOYOTA,Land Cruiser Prado (KDJ150_; KDJ150; KDJ155),3.0,2009 - 2025
MD798,TOYOTA,Land Cruiser Prado (GRJ152_),3.5,2015 - 2025
MD798,TOYOTA,Land Cruiser Prado (GRJ150_; GRJ125_; GRJ150; GRJ151),4.0,2009 - 2025
MD798,TOYOTA,4Runner SUV 4WD (TRN285_),2.7,2009 - 2010
MD798,TOYOTA,4Runner SUV (GRN280_; GRN285_),4.0,2009 - 2025
MD798,TOYOTA,Fortuner II (GUN165_),2.4,2015 - 2025
MD798,TOYOTA,Fortuner II (TGN156_),2.7,2015 - 2025
MD798,TOYOTA,Fortuner II 4x4 (GUN156),2.8,2015 - 2025
MD798,TOYOTA,FJ Cruiser (GSJ15_),4.0,2006 - 2018
MD811,CHEVROLET,Sail,1.5,2016 - 2025
MD856,LEXUS,HS 250h (ANF10),,2009 - 2012
MD856,TOYOTA,Rav4 III SUV (XA30),,2005 - 2013
MD856,TOYOTA,Rav4 IV SUV (XA40),,2012 - 2025
MD877,NISSAN,March III Hatchback (K12),,2002 - 2010
MD877,NISSAN,March C+C III (K12),,2005 - 2025
MD877,NISSAN,Note I (E11; NE11),,2005 - 2012
MD877,NISSAN,Bluebird Sylphy II Berlina (G11),1.6,2005 - 2025
MD877,NISSAN,Note II Hatchback (E12),1.6,2013 - 2025
MD877,NISSAN,Sentra Berlina (N17),1.5,2011 - 2025
MD877,NISSAN,Sentra Versa,1.6,2011 - 2025
MD877,NISSAN,Tiida Berlina (SC11X),,2004 - 2013
MD877,NISSAN,Tiida Hatchback (C11),,2004 - 2013
MD877,NISSAN,March V Hatchback (K14),,2016 - 2025
MD877,RENAULT,Megane II Hatchback (BM; CM),,2001 - 2012
MD877,RENAULT,Megane II Berlina (LM),1.4,2003 - 2025
MD877,RENAULT,Megane II Familiar (KM),1.4,2003 - 2009
MD877,RENAULT,Modus / Grand Modus (F; JP),,2004 - 2025
MD877,RENAULT,Clio III Hatchback (BR0/1; CR0/1),,2005 - 2014
MD877,RENAULT,Clio III Grandtour,,2008 - 2025
MD877,RENAULT,Logan I Berlina (LS0_; LS1_),1.6,2004 - 2025
MD877,RENAULT,Logan I Familiar (KS),,2007 - 2025
MD877,RENAULT,Logan II Familiar (K8),,2013 - 2025
MD877,RENAULT,Logan Express (US_),,2007 - 2025
MD877,RENAULT,Clio III Hatchback (SB; SR),,2005 - 2025
MD877,RENAULT,Symbol / Thalia II,1.5,2013 - 2025
MD877,RENAULT,Symbol / Thalia III (L8),,2013 - 2025
MD895,FORD,Transit Mk6 Bus (V347; V348),2.2,2006 - 2014
MD895,FORD,Tourneo Custom V362 Bus (F3),,2012 - 2025
MD895,FORD,Transit Custom V362 Furgón (FY; FZ),,2012 - 2025
MD895,FORD,Transit Custom V362 Bus (F3),,2012 - 2025
MD895,FORD,Transit Mk7 Bus (V363),,2013 - 2025
MD895,FORD,Transit Mk7 Furgoneta (V363),,2013 - 2025
MD895,FORD,Transit Mk7 Caja / Chasis (V363),,2013 - 2025
MD901,MAZDA,CX-5 I (KE; GH),,2011 - 2017
MD901,MAZDA,6 Berlina (GJ; GL),,2012 - 2025
MD901,MAZDA,6 Familiar (GJ; GL),,2012 - 2025
MD901,MAZDA,6 Furgón / Familiar (GJ),,2013 - 2016
MD902,MAZDA,CX-5 I (KE; GH),,2011 - 2017
MD902,MAZDA,CX-5 II (KF),,2016 - 2025
MD902,MAZDA,CX-8 (KG),,2017 - 2025
MD902,MAZDA,CX-30 (DM),,2019 - 2025
MD902,MAZDA,MX-30 e-Skyativ (DR),,2020 - 2025
MD929,HYUNDAI,i10 I (PA),,2007 - 2016
MD929,HYUNDAI,i10 II Hatchback (IA; BA),,2013 - 2025
MD929,HYUNDAI,i10 II Berlina (IA; BA),,2013 - 2025
MD929,HYUNDAI,i10 II Cargo (BA; IA),,2013 - 2025
MD929,HYUNDAI,i10 III Hatchback (AC3; AI3),,2019 - 2025
MD929,KIA,Picanto I (SA),,2004 - 2025
MD929,KIA,Picanto II (TA),,2011 - 2025
MD929,KIA,Ray MPV,1.0,2011 - 2025
MD938,NISSAN,Kicks,1.6,2017 - 2025
MD938,NISSAN,Kicks,1.6,2017 - 2025
MD949,MITSUBISHI,Mirage,1.2,2012 - 2025
MD952,FIAT,Sedici (FY),,2006 - 2014
MD952,SUZUKI,Swift III Hatchback (MZ; EZ),,2005 - 2025
MD952,SUZUKI,SX4 I Hatchback (EY; GY),,2006 - 2025
MD952,SUZUKI,SX4 I Berlina (GY),,2007 - 2025
MD955,DODGE,Durango (WD),3.6,2010 - 2025
MD955,DODGE,Durango (WD),5.7,2011 - 2025
MD955,JEEP,Grand Cherokee IV V6 (WK; WK2),3.0,2011 - 2025
MD955,JEEP,Grand Cherokee IV (WK; WK2),3.6,2010 - 2025
MD955,JEEP,Grand Cherokee IV (WK; WK2),5.7,2010 - 2025
MD955,JEEP,Grand Cherokee IV (WK; WK2),6.4,2011 - 2025
MD956,DODGE,Durango (WD),3.6,2010 - 2025
MD956,DODGE,Durango (WD),5.7,2011 - 2025
MD956,JEEP,Grand Cherokee IV V6 (WK; WK2),3.0,2011 - 2025
MD956,JEEP,Grand Cherokee IV (WK; WK2),3.6,2010 - 2025
MD956,JEEP,Grand Cherokee IV (WK; WK2),5.7,2010 - 2025
MD956,JEEP,Grand Cherokee IV (WK; WK2),6.4,2011 - 2025
MD959,HYUNDAI,ix35 (LM; EL; ELH),2.0,2009 - 2025
MD959,HYUNDAI,Tucson (TL; TLE),,2015 - 2025
MD959,HYUNDAI,Tucson Furgon / SUV (TLE),1.6,2015 - 2025
MD959,KIA,Sportage III (SL),2.0,2009 - 2025
MD959,KIA,Sportage IV (QL; QLE),,2015 - 2025
MD960,HYUNDAI,Sonata VIII (DN8),,2019 - 2025
MD960,HYUNDAI,Elantra VII Berlina (CN7),1.6,2020 - 2025
MD960,HYUNDAI,Creta / ix25 I SUV (GS),,2016 - 2025
MD960,HYUNDAI,Grandeur (HG),,2011 - 2025
MD960,HYUNDAI,i30 I Familiar (FD),,2007 - 2012
MD960,HYUNDAI,i30 I Hatchback (FD),,2007 - 2011
MD960,HYUNDAI,i30 II Coupe (GD),,2013 - 2025
MD960,HYUNDAI,i30 II Familiar (GD),,2012 - 2025
MD960,HYUNDAI,i30 II Hatchback (GD),,2011 - 2025
MD960,HYUNDAI,i40 Berlina (VF),,2012 - 2025
MD960,HYUNDAI,i40 CW (VF),,2011 - 2025
MD960,HYUNDAI,ix35 (LM; EL; ELH),,2009 - 2025
MD960,HYUNDAI,ix35 Furgon,,2009 - 2015
MD960,HYUNDAI,Sonata V (NF),,2004 - 2012
MD960,HYUNDAI,Sonata VI (YF),2.4,2009 - 2015
MD960,HYUNDAI,Sonata VII (LF),2.0,2014 - 2025
MD960,HYUNDAI,Tucson (JM),,2004 - 2010
MD960,HYUNDAI,Veloster (FS),1.6,2011 - 2017
MD960,KIA,Carens IV (RP),,2013 - 2025
MD960,KIA,cee‘d II Hatchback (JD),,2012 - 2025
MD960,KIA,cee‘d II Sportswagon (JD),,2012 - 2025
MD960,KIA,Cerato Berlina (YD),,2012 - 2025
MD960,KIA,Cerato Hatchback (YD),,2012 - 2025
MD960,KIA,Cerato Koup (TD),,2009 - 2025
MD960,KIA,Cerato Koup (YD),,2013 - 2025
MD960,KIA,Optima / K5 (TF),,2010 - 2025
MD960,KIA,Optima / K5 Berlina (JF),,2015 - 2025
MD960,KIA,Optima / K5 Sportswagon (JF),,2016 - 2025
MD960,KIA,Pro cee‘d II Furgon / Hatchback (JD),,2012 - 2025
MD960,KIA,Pro cee‘d II Hatchback (JD),,2013 - 2025
MD960,KIA,Soul II (PS),,2014 - 2025
MD960,KIA,Sportage II (JE; KM),,2004 - 2025
MD960,KIA,Sportage III (SL),,2009 - 2025
MD990,HYUNDAI,Elantra III Berlina (XD),,2000 - 2006
MD990,HYUNDAI,Elantra IV Berlina (HD),,2005 - 2024
MD990,HYUNDAI,Elantra IV Familiar (HD),,2005 - 2010
MD993,NISSAN,Qashqai II (J11),,2013 - 2025
MD993,NISSAN,X-Trail (T32),,2013 - 2025
MD993,RENAULT,Kadjar (HA_; HL_),,2015 - 2025
MD993,RENAULT,Koleos II (HC),,2016 - 2025
MD994,NISSAN,Qashqai II (J11),1.2,2013 - 2025
MD994,NISSAN,Qashqai II (J11),1.5,2013 - 2025
MD994,NISSAN,Qashqai II (J11),1.6,2013 - 2025
MD994,NISSAN,Qashqai II (J11E),2.0,2014 - 2025
MD994,NISSAN,Qashqai II (J11R),2.0,2015 - 2025
MD994,RENAULT,Kadjar (HA_; HL_),,2015 - 2025
MD994,RENAULT,Megane IV Hatchback (B9A/M/N),1.6,2015 - 2025
MD994,RENAULT,Megane IV Grandtour (K9A/M/N),,2016 - 2025
MD994,RENAULT,Captur II,,2020 - 2025
MT000,SUZUKI,Swift III Hatchback (MZ; EZ),1.2,2008 - 2010
MT000,SUZUKI,Swift III Hatchback (MZ; EZ),1.3,2005 - 2025
MT000,SUZUKI,Swift III Hatchback (MZ; EZ),1.5,2005 - 2025
MT014,NISSAN,Elgrand (E50),,1995 - 2002
MT014,NISSAN,Navara Pick-up (D21),2.5,1985 - 2008
MT014,NISSAN,Navara Pick-up (D22),,1997 - 2025
MT014,NISSAN,NP300 Navara Camion de plataforma / Chasis (D40),2.4,2008 - 2025
MT014,NISSAN,NP300 Pick-up (D22),2.5,2008 - 2025
MT014,NISSAN,NV350 / Caravan Bus (E26),,2012 - 2025
MT014,NISSAN,NV350 Furgon (E26),,2012 - 2025
MT014,NISSAN,Pathfinder I (WD21),2.4,1986 - 1995
MT014,NISSAN,Pick Up (D21),,1985 - 1995
MT014,NISSAN,Pick Up (D22),,1997 - 2025
MT014,NISSAN,Pick Up (D22G),2.5,2016 - 2025
MT014,NISSAN,Terrano I SUV (WD21),,1986 - 1996
MT014,NISSAN,Urvan Bus (E24),,1986 - 1997
MT014,NISSAN,Urvan Bus (E25),2.4,1995 - 2010
MT014,NISSAN,Urvan Furgon (E24),,1986 - 1997
MT014,NISSAN,Vanette Bus (C22),,1986 - 2011
MT014,NISSAN,Vanette Furgon (C22),,1986 - 2011
MT064,SUZUKI,Baleno I Hatchback (EG),,1995 - 2002
MT064,SUZUKI,Baleno I Berlina (EG),,1995 - 2009
MT064,SUZUKI,Baleno I Familiar (EG),,1995 - 2005
MT064,SUZUKI,Aerio Berlina (ER; RH),,2001 - 2025
MT064,SUZUKI,Aerio Hatchback,,2001 - 2025
MT064,SUZUKI,Swift III Hatchback (MZ; EZ),,2005 - 2025
MT064,SUZUKI,Alto V (HA12; HA23),,1997 - 2004
MT068,TOYOTA,Paseo (EL44),1.5,1988 - 1995
MT068,TOYOTA,Paseo Cabrio (EL54),1.5,1996 - 1998
MT068,TOYOTA,Paseo Coupé (EL54),1.5,1995 - 1999
MT068,TOYOTA,Starlet III Hatchback (P70),,1984 - 1989
MT068,TOYOTA,Starlet IV Hatchback (P80),,1989 - 1996
MT068,TOYOTA,Starlet V Hatchback (P90),,1996 - 1999
MT098,TOYOTA,Yaris I Hatchback (P1),1.5,1999 - 2005
MT098,TOYOTA,Echo Berlina (_P1_),1.5,1999 - 2006
MT102,NISSAN,Pick Up (D21),,1985 - 1998
MT102,NISSAN,Pick Up (D22),,1997 - 2025
MT102,NISSAN,Pathfinder II (R50),,1995 - 2005
MT102,NISSAN,Navara Pick-up (D22),,1997 - 2025
MT102,NISSAN,Navara Camion de plataforma/Chasis (D22),2.5,1997 - 2025
MT102,NISSAN,NP300 Pick-up (D22),2.5,2008 - 2025
MT102,NISSAN,NV350 / Caravan Bus (E26),2.5,2012 - 2025
MT102,NISSAN,NV350 Furgon (E26),2.5,2012 - 2025
MT105,ISUZU,D-Max II Pick-up (TFR87J),1.9,2017 - 2022
MT105,ISUZU,D-Max II Pick-up (TFS87J),1.9,2017 - 2022
MT105,ISUZU,D-Max II Pick-up (TFR86J),2.5,2012 - 2018
MT105,ISUZU,D-Max II Pick-up (TFS86J),2.5,2012 - 2018
MT105,ISUZU,D-Max III Pick-up (TFR87),1.9,2019 - 2025
MT105,ISUZU,D-Max III Pick-up 4x4 (TFS87),1.9,2019 - 2025
MT105,ISUZU,D-Max III Pick-up (RG01),1.9,2019 - 2025
MT105,GREAT WALL,Wingle 5,2.0,2009 - 2011
MT114,FIAT,Fullback Pick-up (502; 503; KT0T),2.4,2016 - 2025
MT114,FIAT,Fullback Pick-up (502; 503; KT0T),2.5,2016 - 2025
MT114,MITSUBISHI,L200 / Triton IV Pick-up (KA; KB),,2004 - 2016
MT114,MITSUBISHI,Montero Sport II SUV (KH; KG),,2008 - 2025
MT114,MITSUBISHI,L200 / Triton IV Camion de plataforma / Chasis (KA; KB),,2006 - 2015
MT114,MITSUBISHI,L200 / Triton V Camion de plataforma / Chasis (MQ),,2015 - 2025
MT114,MITSUBISHI,L200 / Triton V Camion de plataforma / Chasis (KK1T),,2015 - 2025
MT114,MITSUBISHI,L200 / Triton V Camion de plataforma / Chasis (KL1T),,2015 - 2025
MT114,DODGE,RAM 1200 Double Cab,,2017 - 2025
MT114,FIAT,Fullback Pick-up (502; 503; KT0T),2.4,2016 - 2025
MT114,FIAT,Fullback Pick-up (502; 503; KT0T),2.5,2016 - 2025
MT114,MITSUBISHI,L200 / Triton IV Pick-up (KA; KB),,2004 - 2016
MT114,MITSUBISHI,Montero Sport II SUV (KH; KG),,2008 - 2025
MT114,MITSUBISHI,L200 / Triton IV Camion de plataforma / Chasis (KA; KB),,2006 - 2015
MT114,MITSUBISHI,L200 / Triton V Camion de plataforma / Chasis (MQ),,2015 - 2025
MT114,MITSUBISHI,L200 / Triton V Camion de plataforma / Chasis (KK1T),,2015 - 2025
MT114,MITSUBISHI,L200 / Triton V Camion de plataforma / Chasis (KL1T),,2015 - 2025
MT114,DODGE,RAM 1200 Double Cab,,2017 - 2025
MT115,TOYOTA,Fortuner I (AN50;AN60),,2004 - 2015
MT115,TOYOTA,Fortuner I (KUN60; RZN205),2.5,2004 - 2015
MT115,TOYOTA,Fortuner I (TGN61_),2.7,2004 - 2015
MT115,TOYOTA,Fortuner I (KUN61),3.0,2009 - 2015
MT115,TOYOTA,Fortuner I 4WD (KUN51; KUN51_),3.0,2004 - 2015
MT115,TOYOTA,Fortuner I (GGN50_ GGN60_),4.0,2005 - 2015
MT115,TOYOTA,Fortuner II (AN150; AN160),,2015 - 2025
MT115,TOYOTA,Fortuner II 4x4 (TGN156_),2.7,2015 - 2025
MT115,TOYOTA,Fortuner II 4x4 (GUN156),2.8,2015 - 2025
MT115,TOYOTA,Hilux VI Pick-up (KDN145; KDN150),2.5,2001 - 2005
MT115,TOYOTA,Hilux VII Pick-up (KUN25; KUN25_; KUN15; KUN35),2.5,2004 - 2015
MT115,TOYOTA,Hilux VII Pick-up 4WD (TGN26),2.7,2005 - 2015
MT115,TOYOTA,Hilux VII Pick-up (KUN16; KUN16_; KUN36_),3.0,2005 - 2015
MT115,TOYOTA,Hilux VII Pick-up 4WD (KUN26),3.0,2005 - 2015
MT115,TOYOTA,Hilux VII Pick-up 4WD (GGN25),4.0,2005 - 2025
MT115,TOYOTA,Hilux VIII Pick-up (GUN112_; GUN122_; GUN135_; GUN120_),2.4,2015 - 2025
MT115,TOYOTA,Hilux VIII Pick-up (GUN125_),2.4,2015 - 2025
MT115,TOYOTA,Hilux VIII Pick-up (KUN135),2.5,2015 - 2025
MT115,TOYOTA,Hilux VIII Pick-up (TGN111_; TGN121_; TGN136_),2.7,2015 - 2025
MT115,TOYOTA,Hilux VIII Pick-up (GUN123_; GUN136_),2.8,2015 - 2025
MT115,TOYOTA,Hilux VIII Pick-up 4WD (GUN126_),2.8,2015 - 2025
MT115,TOYOTA,Fortuner I (AN50;AN60),,2004 - 2015
MT115,TOYOTA,Fortuner I (KUN60; RZN205),2.5,2004 - 2015
MT115,TOYOTA,Fortuner I (TGN61_),2.7,2004 - 2015
MT115,TOYOTA,Fortuner I (KUN61),3.0,2009 - 2015
MT115,TOYOTA,Fortuner I 4WD (KUN51; KUN51_),3.0,2004 - 2015
MT115,TOYOTA,Fortuner I (GGN50_ GGN60_),4.0,2005 - 2015
MT115,TOYOTA,Fortuner II (AN150; AN160),,2015 - 2025
MT115,TOYOTA,Fortuner II 4x4 (TGN156_),2.7,2015 - 2025
MT115,TOYOTA,Fortuner II 4x4 (GUN156),2.8,2015 - 2025
MT115,TOYOTA,Hilux VI Pick-up (KDN145; KDN150),2.5,2001 - 2005
MT115,TOYOTA,Hilux VII Pick-up (KUN25; KUN25_; KUN15; KUN35),2.5,2004 - 2015
MT115,TOYOTA,Hilux VII Pick-up 4WD (TGN26),2.7,2005 - 2015
MT115,TOYOTA,Hilux VII Pick-up (KUN16; KUN16_; KUN36_),3.0,2005 - 2015
MT115,TOYOTA,Hilux VII Pick-up 4WD (KUN26),3.0,2005 - 2015
MT115,TOYOTA,Hilux VII Pick-up 4WD (GGN25),4.0,2005 - 2025
MT115,TOYOTA,Hilux VIII Pick-up (GUN112_; GUN122_; GUN135_; GUN120_),2.4,2015 - 2025
MT115,TOYOTA,Hilux VIII Pick-up (GUN125_),2.4,2015 - 2025
MT115,TOYOTA,Hilux VIII Pick-up (KUN135),2.5,2015 - 2025
MT115,TOYOTA,Hilux VIII Pick-up (TGN111_; TGN121_; TGN136_),2.7,2015 - 2025
MT115,TOYOTA,Hilux VIII Pick-up (GUN123_; GUN136_),2.8,2015 - 2025
MT115,TOYOTA,Hilux VIII Pick-up 4WD (GUN126_),2.8,2015 - 2025
MT126,NISSAN,Tiida Hatchback (C11),1.6,2006 - 2011
MT126,NISSAN,Tiida Hatchback (C11),1.8,2006 - 2011
MT126,NISSAN,Sentra (B15),1.8,2009 - 2025
MT128,HYUNDAI,Accent II Berlina (LC),1.6,1999 - 2006
MT128,HYUNDAI,Accent III Berlina (MC),,2005 - 2010
MT128,HYUNDAI,Accent III Hatchback (MC),,2005 - 2010
MT128,HYUNDAI,Accent IV Berlina (RB),1.4,2010 - 2025
MT128,HYUNDAI,i10 I (PA),,2007 - 2016
MT128,HYUNDAI,i10 II Berlina (IA; BA),,2013 - 2025
MT128,HYUNDAI,i10 II Hatchback (IA; BA),,2013 - 2025
MT128,HYUNDAI,i10 III Berlina (AI3),,2020 - 2025
MT128,HYUNDAI,i10 III Hatchback (AC3; AI3),,2019 - 2025
MT128,HYUNDAI,i20 I Hatchback (PB),,2008 - 2025
MT128,HYUNDAI,i20 II Hatchback (GB; IB),1.2,2014 - 2025
MT128,KIA,Pride Hatchback (DA),,1990 - 2011
MT128,KIA,Rio II Berlina (JB),,2005 - 2025
MT128,KIA,Rio II Hatchback (JB),,2005 - 2025
MT128,KIA,Rio III Berlina (UB),1.6,2010 - 2025
MT142,KIA,Morning II (TA),1.0,2011 - 2025
MT142,KIA,Morning II (TA),1.2,2011 - 2025
MT143,CHEVROLET,Aveo / Kalos Berlina (T200),,2003 - 2008
MT143,CHEVROLET,Aveo / Kalos Berlina (T250; T255),,2005 - 2025
MT143,CHEVROLET,Aveo / Kalos Hatchback (T200),,2003 - 2008
MT143,CHEVROLET,Aveo / Kalos Hatchback (T250; T255),,2006 - 2025
MT143,CHEVROLET,Spark (M300),,2009 - 2025
MT146,NISSAN,NP300 Navara Pick-up (D40),2.5,2005 - 2025
MT146,NISSAN,NP300 Navara Pick-up 4WD (D40TT; D40T; D40M; D40BB),2.5,2009 - 2025
MT146,NISSAN,NP300 Navara Pick-up 4WD (D40),3.0,2010 - 2025
MT146,NISSAN,NP300 Navara Pick-up (D23),2.3,2014 - 2025
MT146,NISSAN,NP300 Navara Pick-up 4x4 (D231),2.3,2015 - 2025
MT148,HYUNDAI,Accent IV Berlina (RB),,2010 - 2025
MT148,HYUNDAI,Accent IV Hatchback (RB),,2010 - 2025
MT148,HYUNDAI,Accent V Berlina (HC),1.4,2017 - 2025
MT148,HYUNDAI,i20 II Coupé (GB),,2015 - 2025
MT148,HYUNDAI,i20 II Hatchback (GB; IB),,2014 - 2025
MT148,KIA,Rio III Berlina (UB),,2010 - 2025
MT148,KIA,Rio III Furgón / Hatchback (UB),,2011 - 2025
MT148,KIA,Rio III Hatchback (UB),,2011 - 2025
MT148,KIA,Rio IV Berlina (SC; FB),,2017 - 2025
MT148,KIA,Rio IV Furgón / Hatchback (YB; SC; FB),1.0,2017 - 2025
MT148,KIA,Rio IV Hatchback (YB; SC; FB),,2017 - 2025
MT148,KIA,Stonic Furgón / Hatchback (YB),,2017 - 2025
MT148,KIA,Stonic Hatchback (YB),,2017 - 2025
MT148,HYUNDAI,Accent IV Berlina (RB),,2010 - 2025
MT148,HYUNDAI,Accent IV Hatchback (RB),,2010 - 2025
MT148,HYUNDAI,Accent V Berlina (HC),1.4,2017 - 2025
MT148,HYUNDAI,i20 II Coupé (GB),,2015 - 2025
MT148,HYUNDAI,i20 II Hatchback (GB; IB),,2014 - 2025
MT148,KIA,Rio III Berlina (UB),,2010 - 2025
MT148,KIA,Rio III Furgón / Hatchback (UB),,2011 - 2025
MT148,KIA,Rio III Hatchback (UB),,2011 - 2025
MT148,KIA,Rio IV Berlina (SC; FB),,2017 - 2025
MT148,KIA,Rio IV Furgón / Hatchback (YB; SC; FB),1.0,2017 - 2025
MT148,KIA,Rio IV Hatchback (YB; SC; FB),,2017 - 2025
MT148,KIA,Stonic Furgón / Hatchback (YB),,2017 - 2025
MT148,KIA,Stonic Hatchback (YB),,2017 - 2025
MT150,TOYOTA,Yaris II Hatchback (XP9),,2005 - 2014
MT150,TOYOTA,Yaris II Hatchback (KSP90_),1.0,2005 - 2011
MT150,TOYOTA,Yaris II Hatchback (NCP90_; NCP92_),1.3,2005 - 2012
MT150,TOYOTA,Yaris II Hatchback (NCP91_),1.5,2005 - 2014
MT150,TOYOTA,Yaris II Berlina (XP9),,2005 - 2013
MT150,TOYOTA,Yaris II Berlina (KSP92_),1.0,2005 - 2013
